state,county_name,county_fips,trump_votes,biden_votes,total_votes,percent_biden,winner
FLORIDA,LAKE,12069,125859,83505,209364,39.88508052960395,Trump
FLORIDA,LEE,12071,233247,157695,390942,40.33718556716853,Trump
FLORIDA,LEON,12073,57453,103517,160970,64.30825619680685,Biden
FLORIDA,LEVY,12075,16749,6205,22954,27.03232552060643,Trump
FLORIDA,LIBERTY,12077,2846,694,3540,19.6045197740113,Trump
FLORIDA,MADISON,12079,5576,3747,9323,40.19092566770353,Trump
FLORIDA,MANATEE,12081,124987,90166,215153,41.90785162186909,Trump
FLORIDA,MARION,12083,127826,74858,202684,36.93335438416451,Trump
FLORIDA,MARTIN,12085,61168,36893,98061,37.622500280437684,Trump
FLORIDA,MIAMI-DADE,12086,532833,617864,1150697,53.694760653760284,Biden
FLORIDA,MONROE,12087,25693,21881,47574,45.99360995501745,Trump
FLORIDA,NASSAU,12089,42566,15564,58130,26.77447101324617,Trump
FLORIDA,OKALOOSA,12091,79798,34248,114046,30.029987899619453,Trump
FLORIDA,OKEECHOBEE,12093,11470,4390,15860,27.679697351828498,Trump
FLORIDA,ORANGE,12095,245398,395014,640412,61.68123020805356,Biden
FLORIDA,OSCEOLA,12097,73480,97297,170777,56.973128700000586,Biden
FLORIDA,PALM BEACH,12099,334711,433572,768283,56.43389219857787,Biden
FLORIDA,PASCO,12101,179621,119073,298694,39.864543646675195,Trump
FLORIDA,PINELLAS,12103,276209,277450,553659,50.11207259341941,Biden
FLORIDA,POLK,12105,194586,145049,339635,42.70731815036731,Trump
FLORIDA,PUTNAM,12107,25514,10527,36041,29.208401542687497,Trump
FLORIDA,SANTA ROSA,12113,77385,27612,104997,26.2978942255493,Trump
FLORIDA,SARASOTA,12115,148370,120110,268480,44.73703814064363,Trump
FLORIDA,SEMINOLE,12117,125241,132528,257769,51.41347485539378,Biden
FLORIDA,ST. JOHNS,12109,110946,63850,174796,36.52829584201012,Trump
FLORIDA,ST. LUCIE,12111,86831,84137,170968,49.212133264704505,Trump
FLORIDA,SUMTER,12119,62761,29341,92102,31.85707150767627,Trump
FLORIDA,SUWANNEE,12121,16410,4485,20895,21.46446518305815,Trump
FLORIDA,TAYLOR,12123,7751,2299,10050,22.87562189054726,Trump
FLORIDA,UNION,12125,5133,1053,6186,17.02230843840931,Trump
FLORIDA,VOLUSIA,12127,173821,130575,304396,42.89642439453869,Trump
FLORIDA,WAKULLA,12129,12874,5351,18225,29.36076817558299,Trump
FLORIDA,WALTON,12131,32947,10338,43285,23.88356243502368,Trump
FLORIDA,WASHINGTON,12133,9876,2347,12223,19.2015053587499,Trump
GEORGIA,APPLING,13001,6526,1779,8305,21.420830824804334,Trump
GEORGIA,ATKINSON,13003,2300,825,3125,26.400000000000002,Trump
GEORGIA,BACON,13005,4018,625,4643,13.46112427309929,Trump
GEORGIA,BAKER,13007,897,652,1549,42.0916720464816,Trump
GEORGIA,BALDWIN,13009,8903,9140,18043,50.656764396164725,Biden
GEORGIA,BANKS,13011,7795,932,8727,10.6795004010542,Trump
GEORGIA,BARROW,13013,26804,10453,37257,28.056472609174115,Trump
GEORGIA,BARTOW,13015,37674,12092,49766,24.297713298235742,Trump
GEORGIA,BEN HILL,13017,4110,2392,6502,36.78868040602891,Trump
GEORGIA,BERRIEN,13019,6419,1269,7688,16.50624349635796,Trump
GEORGIA,BIBB,13021,26585,43468,70053,62.050162020184715,Biden
GEORGIA,BLECKLEY,13023,4328,1311,5639,23.24880297925164,Trump
GEORGIA,BRANTLEY,13025,6991,699,7690,9.089726918075423,Trump
GEORGIA,BROOKS,13027,4260,2790,7050,39.57446808510638,Trump
GEORGIA,BRYAN,13029,14244,6739,20983,32.11647524186246,Trump
GEORGIA,BULLOCH,13031,18386,11243,29629,37.94593135104121,Trump
GEORGIA,BURKE,13033,5400,5209,10609,49.09982090677726,Trump
GEORGIA,BUTTS,13035,8406,3274,11680,28.03082191780822,Trump
GEORGIA,CALHOUN,13037,923,1260,2183,57.71873568483738,Biden
GEORGIA,CAMDEN,13039,15251,7967,23218,34.31389439228185,Trump
GEORGIA,CANDLER,13043,3133,1269,4402,28.82780554293503,Trump
GEORGIA,CARROLL,13045,37476,16238,53714,30.23047994936143,Trump
GEORGIA,CATOOSA,13047,25167,6932,32099,21.595688339200596,Trump
GEORGIA,CHARLTON,13049,3419,1103,4522,24.39186200796108,Trump
GEORGIA,CHATHAM,13051,53237,78254,131491,59.51281836779704,Biden
GEORGIA,CHATTAHOOCHEE,13053,880,667,1547,43.11570782159018,Trump
GEORGIA,CHATTOOGA,13055,8064,1854,9918,18.69328493647913,Trump
GEORGIA,CHEROKEE,13057,99587,42794,142381,30.0559765699075,Trump
GEORGIA,CLARKE,13059,14446,36048,50494,71.39066027646848,Biden
GEORGIA,CLAY,13061,637,790,1427,55.36089698668535,Biden
GEORGIA,CLAYTON,13063,15813,95476,111289,85.79104853130139,Biden
GEORGIA,CLINCH,13065,2105,747,2852,26.192145862552596,Trump
GEORGIA,COBB,13067,165459,221846,387305,57.27940511999587,Biden
GEORGIA,COFFEE,13069,10578,4511,15089,29.895950692557495,Trump
GEORGIA,COLQUITT,13071,11777,4187,15964,26.22776246554748,Trump
GEORGIA,COLUMBIA,13073,50013,29236,79249,36.891317240596095,Trump
GEORGIA,COOK,13075,4900,2059,6959,29.58758442304929,Trump
GEORGIA,COWETA,13077,51501,24210,75711,31.97685937314261,Trump
GEORGIA,CRAWFORD,13079,4428,1615,6043,26.725136521595232,Trump
GEORGIA,CRISP,13081,4987,2986,7973,37.451398469835695,Trump
GEORGIA,DADE,13083,6066,1261,7327,17.21031800191074,Trump
GEORGIA,DAWSON,13085,13398,2486,15884,15.650969529085874,Trump
GEORGIA,DECATUR,13087,6758,4780,11538,41.42832379961865,Trump
GEORGIA,DEKALB,13089,58373,308227,366600,84.0771958537916,Biden
GEORGIA,DODGE,13091,5843,2171,8014,27.090092338407786,Trump
GEORGIA,DOOLY,13093,2159,1911,4070,46.95331695331696,Trump
GEORGIA,DOUGHERTY,13095,10454,24577,35031,70.15786018098255,Biden
GEORGIA,DOUGLAS,13097,25451,42809,68260,62.71462056841488,Biden
GEORGIA,EARLY,13099,2722,2437,5159,47.23783679007559,Trump
GEORGIA,ECHOLS,13101,1256,167,1423,11.735769501054111,Trump
GEORGIA,EFFINGHAM,13103,23358,7720,31078,24.84072334127035,Trump
GEORGIA,ELBERT,13105,6226,2879,9105,31.619989017023613,Trump
GEORGIA,EMANUEL,13107,6551,2884,9435,30.567037625861154,Trump
GEORGIA,EVANS,13109,2888,1324,4212,31.433998100664766,Trump
GEORGIA,FANNIN,13111,12169,2571,14740,17.442333785617368,Trump
GEORGIA,FAYETTE,13113,37952,33065,71017,46.5592745398989,Trump
GEORGIA,FLOYD,13115,29123,12008,41131,29.19452481096983,Trump
GEORGIA,FORSYTH,13117,85122,42203,127325,33.14588651089731,Trump
GEORGIA,FRANKLIN,13119,9069,1593,10662,14.94091164884637,Trump
GEORGIA,FULTON,13121,137240,381144,518384,73.52541745115589,Biden
GEORGIA,GILMER,13123,13429,2932,16361,17.92066499602714,Trump
GEORGIA,GLASCOCK,13125,1403,155,1558,9.948652118100128,Trump
GEORGIA,GLYNN,13127,25616,15879,41495,38.26726111579708,Trump
GEORGIA,GORDON,13129,19405,4384,23789,18.42868552692421,Trump
GEORGIA,GRADY,13131,7034,3619,10653,33.9716511780719,Trump
GEORGIA,GREENE,13133,7068,4088,11156,36.64395840803155,Trump
GEORGIA,GWINNETT,13135,166413,241827,408240,59.2364785420341,Biden
GEORGIA,HABERSHAM,13137,16637,3563,20200,17.638613861386137,Trump
GEORGIA,HALL,13139,64170,25031,89201,28.06134460376005,Trump
GEORGIA,HANCOCK,13141,1159,2985,4144,72.03185328185329,Biden
GEORGIA,HARALSON,13143,12331,1792,14123,12.688522268639806,Trump
GEORGIA,HARRIS,13145,14319,5457,19776,27.594053398058254,Trump
GEORGIA,HART,13147,9464,3157,12621,25.013865779256793,Trump
GEORGIA,HEARD,13149,4516,824,5340,15.430711610486892,Trump
GEORGIA,HENRY,13151,48187,73276,121463,60.327836460485905,Biden
GEORGIA,HOUSTON,13153,41534,32232,73766,43.69492720223409,Trump
GEORGIA,IRWIN,13155,3134,1008,4142,24.33606953162723,Trump
GEORGIA,JACKSON,13157,29497,7642,37139,20.576752201190125,Trump
GEORGIA,JASPER,13159,5822,1761,7583,23.222998813134645,Trump
GEORGIA,JEFF DAVIS,13161,4695,1028,5723,17.962607024287962,Trump
GEORGIA,JEFFERSON,13163,3537,4061,7598,53.44827586206896,Biden
GEORGIA,JENKINS,13165,2161,1266,3427,36.94193171870441,Trump
GEORGIA,JOHNSON,13167,2850,1222,4072,30.009823182711198,Trump
GEORGIA,JONES,13169,9965,4888,14853,32.9091765973204,Trump
GEORGIA,LAMAR,13171,6330,2615,8945,29.234209055338177,Trump
GEORGIA,LANIER,13173,2509,1019,3528,28.883219954648524,Trump
GEORGIA,LAURENS,13175,14493,8073,22566,35.775059824514756,Trump
GEORGIA,LEE,13177,12007,4558,16565,27.515846664654394,Trump
GEORGIA,LIBERTY,13179,7959,13099,21058,62.20438788109032,Biden
GEORGIA,LINCOLN,13181,3179,1435,4614,31.100996965756394,Trump
GEORGIA,LONG,13183,3528,2033,5561,36.55817299046934,Trump
GEORGIA,LOWNDES,13185,25691,20117,45808,43.915909884736294,Trump
GEORGIA,LUMPKIN,13187,12163,3126,15289,20.446072339590554,Trump
GEORGIA,MACON,13193,1783,2857,4640,61.57327586206897,Biden
GEORGIA,MADISON,13195,11326,3411,14737,23.145823437606026,Trump
GEORGIA,MARION,13197,2275,1311,3586,36.55883993307306,Trump
GEORGIA,MCDUFFIE,13189,6169,4168,10337,40.321176356776625,Trump
GEORGIA,MCINTOSH,13191,4016,2612,6628,39.40856970428485,Trump
GEORGIA,MERIWETHER,13199,6524,4287,10811,39.65405605401905,Trump
GEORGIA,MILLER,13201,2066,749,2815,26.607460035523978,Trump
GEORGIA,MITCHELL,13205,4935,3995,8930,44.73684210526316,Trump
GEORGIA,MONROE,13207,11060,4384,15444,28.386428386428385,Trump
GEORGIA,MONTGOMERY,13209,2960,979,3939,24.854023863924855,Trump
GEORGIA,MORGAN,13211,8230,3355,11585,28.95986189037549,Trump
GEORGIA,MURRAY,13213,12943,2302,15245,15.10003279763857,Trump
GEORGIA,MUSCOGEE,13215,30049,49529,79578,62.239563698509635,Biden
GEORGIA,NEWTON,13217,23869,29794,53663,55.52056351676201,Biden
GEORGIA,OCONEE,13219,16595,8162,24757,32.96845336672457,Trump
GEORGIA,OGLETHORPE,13221,5593,2436,8029,30.340017436791634,Trump
GEORGIA,PAULDING,13223,54525,29704,84229,35.265763573116146,Trump
GEORGIA,PEACH,13225,6502,5920,12422,47.657382064079854,Trump
GEORGIA,PICKENS,13227,14075,2808,16883,16.632115145412545,Trump
GEORGIA,PIERCE,13229,7899,1100,8999,12.22358039782198,Trump
GEORGIA,PIKE,13231,9127,1505,10632,14.155379984951091,Trump
GEORGIA,POLK,13233,13589,3658,17247,21.209485707659304,Trump
GEORGIA,PULASKI,13235,2805,1217,4022,30.258577821979117,Trump
GEORGIA,PUTNAM,13237,8291,3448,11739,29.372178209387513,Trump
GEORGIA,QUITMAN,13239,604,497,1101,45.14078110808356,Trump
GEORGIA,RABUN,13241,7474,1984,9458,20.97695072954113,Trump
GEORGIA,RANDOLPH,13243,1391,1671,3062,54.57217504898759,Biden
GEORGIA,RICHMOND,13245,26781,59124,85905,68.82486467609569,Biden
GEORGIA,ROCKDALE,13247,13012,31244,44256,70.59833694866234,Biden
GEORGIA,SCHLEY,13249,1800,462,2262,20.424403183023873,Trump
GEORGIA,SCREVEN,13251,3916,2661,6577,40.45917591607115,Trump
GEORGIA,SEMINOLE,13253,2611,1254,3865,32.44501940491592,Trump
GEORGIA,SPALDING,13255,18057,11784,29841,39.48929325424751,Trump
GEORGIA,STEPHENS,13257,9368,2385,11753,20.292691227771634,Trump
GEORGIA,STEWART,13259,801,1182,1983,59.60665658093798,Biden
GEORGIA,SUMTER,13261,5732,6318,12050,52.43153526970954,Biden
GEORGIA,TALBOT,13263,1392,2114,3506,60.2966343411295,Biden
GEORGIA,TALIAFERRO,13265,360,561,921,60.91205211726385,Biden
GEORGIA,TATTNALL,13267,6053,2061,8114,25.400542272615233,Trump
GEORGIA,TAYLOR,13269,2418,1387,3805,36.452036793692514,Trump
GEORGIA,TELFAIR,13271,2825,1487,4312,34.48515769944341,Trump
GEORGIA,TERRELL,13273,2004,2376,4380,54.24657534246575,Biden
GEORGIA,THOMAS,13275,12954,8708,21662,40.199427569014865,Trump
GEORGIA,TIFT,13277,10784,5322,16106,33.04358624115237,Trump
GEORGIA,TOOMBS,13279,7872,2939,10811,27.185274257700492,Trump
GEORGIA,TOWNS,13281,6384,1550,7934,19.536173430804133,Trump
GEORGIA,TREUTLEN,13283,2101,952,3053,31.18244349819849,Trump
GEORGIA,TROUP,13285,18143,11578,29721,38.955620604959456,Trump
GEORGIA,TURNER,13287,2349,1410,3759,37.50997605746209,Trump
GEORGIA,TWIGGS,13289,2370,2044,4414,46.3072043497961,Trump
GEORGIA,UNION,13291,12651,2801,15452,18.12710328760031,Trump
GEORGIA,UPSON,13293,8608,4201,12809,32.79725193223515,Trump
GEORGIA,WALKER,13295,23174,5769,28943,19.932280689631344,Trump
GEORGIA,WALTON,13297,37842,12682,50524,25.10094212651413,Trump
GEORGIA,WARE,13299,9865,4211,14076,29.916169366297247,Trump
GEORGIA,WARREN,13301,1166,1469,2635,55.74952561669829,Biden
GEORGIA,WASHINGTON,13303,4663,4730,9393,50.35664856808262,Biden
GEORGIA,WAYNE,13305,9987,2687,12674,21.20088369891116,Trump
GEORGIA,WEBSTER,13307,748,639,1387,46.0706560922855,Trump
GEORGIA,WHEELER,13309,1583,689,2272,30.325704225352112,Trump
GEORGIA,WHITE,13311,12222,2411,14633,16.476457322490262,Trump
GEORGIA,WHITFIELD,13313,25636,10670,36306,29.389081694485757,Trump
GEORGIA,WILCOX,13315,2403,862,3265,26.401225114854515,Trump
GEORGIA,WILKES,13317,2823,2160,4983,43.34738109572547,Trump
GEORGIA,WILKINSON,13319,2664,2075,4739,43.785608778223256,Trump
GEORGIA,WORTH,13321,6830,2395,9225,25.962059620596207,Trump
HAWAII,HAWAII,15001,26897,58731,85628,68.58854580277479,Biden
HAWAII,HONOLULU,15003,136250,238866,375116,63.67790230222118,Biden
HAWAII,KAUAI,15007,11582,21225,32807,64.69655866126132,Biden
HAWAII,MAUI,15009,22126,47305,69431,68.13239043078741,Biden
IDAHO,ADA,16001,130699,120539,251238,47.978012880217165,Trump
IDAHO,ADAMS,16003,1941,591,2532,23.341232227488153,Trump
IDAHO,BANNOCK,16005,23331,14682,38013,38.62362875858259,Trump
IDAHO,BEAR LAKE,16007,2914,350,3264,10.723039215686274,Trump
IDAHO,BENEWAH,16009,3878,977,4855,20.12358393408857,Trump
IDAHO,BINGHAM,16011,15295,4124,19419,21.23693290076729,Trump
IDAHO,BLAINE,16013,4032,8919,12951,68.86726893676163,Biden
IDAHO,BOISE,16015,3485,1204,4689,25.677116656003413,Trump
IDAHO,BONNER,16017,18369,8310,26679,31.14809400652198,Trump
IDAHO,BONNEVILLE,16019,37805,14254,52059,27.380472156591562,Trump
IDAHO,BOUNDARY,16021,4937,1220,6157,19.814844891992852,Trump
IDAHO,BUTTE,16023,1202,188,1390,13.525179856115107,Trump
IDAHO,CAMAS,16025,507,149,656,22.713414634146343,Trump
IDAHO,CANYON,16027,61759,25881,87640,29.531036056595163,Trump
IDAHO,CARIBOU,16029,2906,431,3337,12.91579262810908,Trump
IDAHO,CASSIA,16031,7907,1464,9371,15.622665670686159,Trump
IDAHO,CLARK,16033,264,41,305,13.442622950819672,Trump
IDAHO,CLEARWATER,16035,3453,877,4330,20.2540415704388,Trump
IDAHO,CUSTER,16037,2089,603,2692,22.399702823179794,Trump
IDAHO,ELMORE,16039,7246,2601,9847,26.414136285162993,Trump
IDAHO,FRANKLIN,16041,5845,657,6502,10.104583205167641,Trump
IDAHO,FREMONT,16043,5548,998,6546,15.245951726245035,Trump
IDAHO,GEM,16045,7951,1803,9754,18.48472421570638,Trump
IDAHO,GOODING,16047,4659,1256,5915,21.234150464919697,Trump
IDAHO,IDAHO,16049,7826,1561,9387,16.62938105891126,Trump
IDAHO,JEFFERSON,16051,12099,1661,13760,12.071220930232558,Trump
IDAHO,JEROME,16053,5734,1893,7627,24.819719417857613,Trump
IDAHO,KOOTENAI,16055,62837,24312,87149,27.897049880090417,Trump
IDAHO,LATAH,16057,9472,10236,19708,51.93829916785062,Biden
IDAHO,LEMHI,16059,3592,1032,4624,22.318339100346023,Trump
IDAHO,LEWIS,16061,1489,349,1838,18.98803046789989,Trump
IDAHO,LINCOLN,16063,1469,414,1883,21.986192246415296,Trump
IDAHO,MADISON,16065,13559,2666,16225,16.431432973805855,Trump
IDAHO,MINIDOKA,16067,6265,1550,7815,19.833653230966092,Trump
IDAHO,NEZ PERCE,16069,13738,6686,20424,32.73599686643165,Trump
IDAHO,ONEIDA,16071,2148,249,2397,10.387984981226534,Trump
IDAHO,OWYHEE,16073,3819,816,4635,17.60517799352751,Trump
IDAHO,PAYETTE,16075,8862,2161,11023,19.60446339472013,Trump
IDAHO,POWER,16077,2116,865,2981,29.01710835290171,Trump
IDAHO,SHOSHONE,16079,4216,1693,5909,28.651210018615668,Trump
IDAHO,TETON,16081,2858,3318,6176,53.72409326424871,Biden
IDAHO,TWIN FALLS,16083,25897,9391,35288,26.612446157333935,Trump
IDAHO,VALLEY,16085,3947,2976,6923,42.98714430160335,Trump
IDAHO,WASHINGTON,16087,4154,1073,5227,20.528027549263438,Trump
ILLINOIS,ADAMS,17001,24220,8633,32853,26.277661096399115,Trump
ILLINOIS,ALEXANDER,17003,1486,1114,2600,42.84615384615385,Trump
ILLINOIS,BOND,17005,5625,2288,7913,28.914444584860355,Trump
ILLINOIS,BOONE,17007,13883,10542,24425,43.16069600818833,Trump
ILLINOIS,BROWN,17009,1931,486,2417,20.10757136946628,Trump
ILLINOIS,BUREAU,17011,10411,6669,17080,39.04566744730679,Trump
ILLINOIS,CALHOUN,17013,2046,677,2723,24.862284245317664,Trump
ILLINOIS,CARROLL,17015,5105,2748,7853,34.99299630714376,Trump
ILLINOIS,CASS,17017,3625,1615,5240,30.820610687022903,Trump
ILLINOIS,CHAMPAIGN,17019,35285,57067,92352,61.79292273042273,Biden
ILLINOIS,CHRISTIAN,17021,11563,4335,15898,27.267580827777078,Trump
ILLINOIS,CLARK,17023,6226,1993,8219,24.248692054994525,Trump
ILLINOIS,CLAY,17025,5629,1129,6758,16.706126072802604,Trump
ILLINOIS,CLINTON,17027,14304,4493,18797,23.902750438899826,Trump
ILLINOIS,COLES,17029,14037,8067,22104,36.4956568946797,Trump
ILLINOIS,COOK,17031,558269,1725973,2284242,75.5599888278037,Biden
ILLINOIS,CRAWFORD,17033,7043,2202,9245,23.818280151433207,Trump
ILLINOIS,CUMBERLAND,17035,4601,1142,5743,19.885077485634685,Trump
ILLINOIS,DE WITT,17039,5632,2191,7823,28.007158379138435,Trump
ILLINOIS,DEKALB,17037,21905,24643,46548,52.941050098822714,Biden
ILLINOIS,DOUGLAS,17041,6227,2335,8562,27.271665498715254,Trump
ILLINOIS,DUPAGE,17043,193611,281222,474833,59.22545400172271,Biden
ILLINOIS,EDGAR,17045,6193,1887,8080,23.353960396039604,Trump
ILLINOIS,EDWARDS,17047,2833,488,3321,14.694369165913882,Trump
ILLINOIS,EFFINGHAM,17049,15006,3716,18722,19.848306804828546,Trump
ILLINOIS,FAYETTE,17051,8055,1826,9881,18.47991094018824,Trump
ILLINOIS,FORD,17053,5048,1754,6802,25.78653337253749,Trump
ILLINOIS,FRANKLIN,17055,13622,4760,18382,25.894897182025893,Trump
ILLINOIS,FULTON,17057,9867,6503,16370,39.725106902871104,Trump
ILLINOIS,GALLATIN,17059,2019,622,2641,23.55168496781522,Trump
ILLINOIS,GREENE,17061,4770,1349,6119,22.046085961758457,Trump
ILLINOIS,GRUNDY,17063,16523,9626,26149,36.81211518604918,Trump
ILLINOIS,HAMILTON,17065,3432,824,4256,19.360902255639097,Trump
ILLINOIS,HANCOCK,17067,6906,2315,9221,25.105736904891007,Trump
ILLINOIS,HARDIN,17069,1691,449,2140,20.981308411214954,Trump
ILLINOIS,HENDERSON,17071,2394,1187,3581,33.14716559620218,Trump
ILLINOIS,HENRY,17073,15300,9797,25097,39.036538231661154,Trump
ILLINOIS,IROQUOIS,17075,10877,2908,13785,21.095393543706926,Trump
ILLINOIS,JACKSON,17077,10890,11181,22071,50.65923610167188,Biden
ILLINOIS,JASPER,17079,4494,1007,5501,18.30576258862025,Trump
ILLINOIS,JEFFERSON,17081,12476,4608,17084,26.972605947084993,Trump
ILLINOIS,JERSEY,17083,8712,2961,11673,25.36622976098689,Trump
ILLINOIS,JO DAVIESS,17085,7166,5109,12275,41.621181262729124,Trump
ILLINOIS,JOHNSON,17087,5059,1281,6340,20.20504731861199,Trump
ILLINOIS,KANE,17089,96775,130166,226941,57.35675792386567,Biden
ILLINOIS,KANKAKEE,17091,28532,20271,48803,41.536380960186875,Trump
ILLINOIS,KENDALL,17093,29492,33168,62660,52.93329077561443,Biden
ILLINOIS,KNOX,17095,12009,10703,22712,47.12486791123635,Trump
ILLINOIS,LAKE,17097,123594,204032,327626,62.27588775005647,Biden
ILLINOIS,LASALLE,17099,30113,22442,52555,42.70193131005613,Trump
ILLINOIS,LAWRENCE,17101,4886,1419,6305,22.505947660586838,Trump
ILLINOIS,LEE,17103,9630,6407,16037,39.95136247427823,Trump
ILLINOIS,LIVINGSTON,17105,12208,4615,16823,27.432681448017593,Trump
ILLINOIS,LOGAN,17107,9136,3840,12976,29.59309494451295,Trump
ILLINOIS,MACON,17115,28589,19847,48436,40.97572053844248,Trump
ILLINOIS,MACOUPIN,17117,16153,7365,23518,31.316438472659243,Trump
ILLINOIS,MADISON,17119,76031,57836,133867,43.204075687062534,Trump
ILLINOIS,MARION,17121,12678,4524,17202,26.299267527031738,Trump
ILLINOIS,MARSHALL,17123,4197,2005,6202,32.32828119961303,Trump
ILLINOIS,MASON,17125,4654,1985,6639,29.89908118692574,Trump
ILLINOIS,MASSAC,17127,4997,1725,6722,25.662005355548946,Trump
ILLINOIS,MCDONOUGH,17109,7027,4992,12019,41.53423745735918,Trump
ILLINOIS,MCHENRY,17111,82260,78154,160414,48.72018651738626,Trump
ILLINOIS,MCLEAN,17113,40502,43933,84435,52.03174039201753,Biden
ILLINOIS,MENARD,17129,4764,2022,6786,29.79664014146773,Trump
ILLINOIS,MERCER,17131,5418,3280,8698,37.70981834904576,Trump
ILLINOIS,MONROE,17133,14142,6569,20711,31.717444836077448,Trump
ILLINOIS,MONTGOMERY,17135,9544,3905,13449,29.035616030931667,Trump
ILLINOIS,MORGAN,17137,9950,5076,15026,33.781445494476245,Trump
ILLINOIS,MOULTRIE,17139,4964,1662,6626,25.083006338665864,Trump
ILLINOIS,OGLE,17141,16248,9428,25676,36.71911512696682,Trump
ILLINOIS,PEORIA,17143,38252,43578,81830,53.254307711108396,Biden
ILLINOIS,PERRY,17145,7313,2612,9925,26.317380352644836,Trump
ILLINOIS,PIATT,17147,6248,3329,9577,34.760363370575334,Trump
ILLINOIS,PIKE,17149,6332,1484,7816,18.986693961105424,Trump
ILLINOIS,POPE,17151,1722,433,2155,20.092807424593968,Trump
ILLINOIS,PULASKI,17153,1699,891,2590,34.401544401544406,Trump
ILLINOIS,PUTNAM,17155,1993,1338,3331,40.16811768237766,Trump
ILLINOIS,RANDOLPH,17157,11076,3592,14668,24.488682847013905,Trump
ILLINOIS,RICHLAND,17159,6089,1830,7919,23.10897840636444,Trump
ILLINOIS,ROCK ISLAND,17161,28603,36691,65294,56.19352467301743,Biden
ILLINOIS,SALINE,17165,8103,2789,10892,25.605949320602278,Trump
ILLINOIS,SANGAMON,17167,53485,48917,102402,47.769574812991934,Trump
ILLINOIS,SCHUYLER,17169,2773,1068,3841,27.805259047123144,Trump
ILLINOIS,SCOTT,17171,2114,572,2686,21.295606850335073,Trump
ILLINOIS,SHELBY,17173,9426,2504,11930,20.98910310142498,Trump
ILLINOIS,ST. CLAIR,17163,57150,68325,125475,54.453078302450685,Biden
ILLINOIS,STARK,17175,2004,815,2819,28.910961333806313,Trump
ILLINOIS,STEPHENSON,17177,12521,9055,21576,41.96792732665925,Trump
ILLINOIS,TAZEWELL,17179,42513,24819,67332,36.86063090358225,Trump
ILLINOIS,UNION,17181,6161,2579,8740,29.508009153318078,Trump
ILLINOIS,VERMILION,17183,20725,10323,31048,33.24851842308683,Trump
ILLINOIS,WABASH,17185,4237,1253,5490,22.823315118397087,Trump
ILLINOIS,WARREN,17187,4676,3090,7766,39.78882307494205,Trump
ILLINOIS,WASHINGTON,17189,6115,1641,7756,21.157813305827748,Trump
ILLINOIS,WAYNE,17191,7176,1187,8363,14.193471242377138,Trump
ILLINOIS,WHITE,17193,5791,1517,7308,20.75807334428024,Trump
ILLINOIS,WHITESIDE,17195,14527,12253,26780,45.75429424943988,Trump
ILLINOIS,WILL,17197,155116,183915,339031,54.24725172624332,Biden
ILLINOIS,WILLIAMSON,17199,22801,10206,33007,30.920713787984365,Trump
ILLINOIS,WINNEBAGO,17201,60861,64056,124917,51.27884915583948,Biden
ILLINOIS,WOODFORD,17203,14799,6160,20959,29.39071520587814,Trump
INDIANA,ADAMS,18001,10686,3236,13922,23.24378681223962,Trump
INDIANA,ALLEN,18003,92083,73189,165272,44.283968246284914,Trump
INDIANA,BARTHOLOMEW,18005,22410,12934,35344,36.594612947034854,Trump
INDIANA,BENTON,18007,3007,1009,4016,25.124501992031874,Trump
INDIANA,BLACKFORD,18009,3841,1376,5217,26.375311481694457,Trump
INDIANA,BOONE,18011,22351,15244,37595,40.54794520547945,Trump
